"column_name","csv_name","datatype"
"month","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","integer"
"month","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","integer"
"month","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","integer"
"month","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","logical"
"month","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","integer"
"month","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","integer"
"month","DarwinCore_2026_06_22_230410_Bell_MN_post2000","integer"
"month","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","integer"
"month","DarwinCore_2026_06_22_230410_Bell_MN_year_na","integer"
"month","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","integer"
"month","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","integer"
"month","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","integer"
"month","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","integer"
"month","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"month","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","integer"
"month","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","integer"
"month","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"municipality","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","character"
"municipality","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","character"
"municipality","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","character"
"municipality","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","character"
"municipality","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","character"
"municipality","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","character"
"municipality","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","character"
"municipality","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","character"
"municipality","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","character"
"municipality","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","character"
"municipality","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","character"
"municipality","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","character"
"municipality","DarwinCore_2026_06_22_230410_Bell_MN_post2000","character"
"municipality","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","character"
"municipality","DarwinCore_2026_06_22_230410_Bell_MN_year_na","character"
"municipality","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","character"
"municipality","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","character"
"municipality","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","character"
"municipality","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","character"
"municipality","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"municipality","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","character"
"municipality","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","character"
"municipality","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"occurrenceID","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","character"
"occurrenceID","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","character"
"occurrenceID","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","character"
"occurrenceID","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","character"
"occurrenceID","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","character"
"occurrenceID","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","character"
"occurrenceID","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","character"
"occurrenceID","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","character"
"occurrenceID","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","character"
"occurrenceID","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","character"
"occurrenceID","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","character"
"occurrenceID","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","character"
"occurrenceID","DarwinCore_2026_06_22_230410_Bell_MN_post2000","character"
"occurrenceID","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","character"
"occurrenceID","DarwinCore_2026_06_22_230410_Bell_MN_year_na","character"
"occurrenceID","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","character"
"occurrenceID","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","character"
"occurrenceID","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","character"
"occurrenceID","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","character"
"occurrenceID","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"occurrenceID","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","character"
"occurrenceID","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","character"
"occurrenceID","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"occurrenceRemarks","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","character"
"occurrenceRemarks","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","character"
"occurrenceRemarks","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","character"
"occurrenceRemarks","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","character"
"occurrenceRemarks","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","character"
"occurrenceRemarks","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","character"
"occurrenceRemarks","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","character"
"occurrenceRemarks","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","character"
"occurrenceRemarks","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","character"
"occurrenceRemarks","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","character"
"occurrenceRemarks","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","character"
"occurrenceRemarks","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","character"
"occurrenceRemarks","DarwinCore_2026_06_22_230410_Bell_MN_post2000","character"
"occurrenceRemarks","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","character"
"occurrenceRemarks","DarwinCore_2026_06_22_230410_Bell_MN_year_na","character"
"occurrenceRemarks","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","character"
"occurrenceRemarks","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","character"
"occurrenceRemarks","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","character"
"occurrenceRemarks","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","character"
"occurrenceRemarks","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"occurrenceRemarks","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","character"
"occurrenceRemarks","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","character"
"occurrenceRemarks","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"order","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","character"
"order","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","character"
"order","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","character"
"order","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","character"
"order","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","character"
"order","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","character"
"order","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","character"
"order","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","character"
"order","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","character"
"order","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","character"
"order","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","character"
"order","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","character"
"order","DarwinCore_2026_06_22_230410_Bell_MN_post2000","character"
"order","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","character"
"order","DarwinCore_2026_06_22_230410_Bell_MN_year_na","character"
"order","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","character"
"order","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","character"
"order","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","character"
"order","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","character"
"order","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"order","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","character"
"order","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","character"
"order","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"otherCatalogNumbers","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","character"
"otherCatalogNumbers","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","character"
"otherCatalogNumbers","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","character"
"otherCatalogNumbers","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","character"
"otherCatalogNumbers","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","character"
"otherCatalogNumbers","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","character"
"otherCatalogNumbers","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","character"
"otherCatalogNumbers","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","character"
"otherCatalogNumbers","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","character"
"otherCatalogNumbers","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","character"
"otherCatalogNumbers","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","character"
"otherCatalogNumbers","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","character"
"otherCatalogNumbers","DarwinCore_2026_06_22_230410_Bell_MN_post2000","character"
"otherCatalogNumbers","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","character"
"otherCatalogNumbers","DarwinCore_2026_06_22_230410_Bell_MN_year_na","character"
"otherCatalogNumbers","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","character"
"otherCatalogNumbers","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","character"
"otherCatalogNumbers","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","character"
"otherCatalogNumbers","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","character"
"otherCatalogNumbers","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"otherCatalogNumbers","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","character"
"otherCatalogNumbers","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","character"
"otherCatalogNumbers","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"ownerInstitutionCode","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","logical"
"ownerInstitutionCode","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","logical"
"ownerInstitutionCode","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","logical"
"ownerInstitutionCode","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","logical"
"ownerInstitutionCode","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","logical"
"ownerInstitutionCode","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","logical"
"ownerInstitutionCode","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","logical"
"ownerInstitutionCode","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","character"
"ownerInstitutionCode","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","logical"
"ownerInstitutionCode","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","logical"
"ownerInstitutionCode","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","logical"
"ownerInstitutionCode","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","logical"
"ownerInstitutionCode","DarwinCore_2026_06_22_230410_Bell_MN_post2000","logical"
"ownerInstitutionCode","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","logical"
"ownerInstitutionCode","DarwinCore_2026_06_22_230410_Bell_MN_year_na","logical"
"ownerInstitutionCode","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","logical"
"ownerInstitutionCode","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","logical"
"ownerInstitutionCode","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","logical"
"ownerInstitutionCode","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","character"
"ownerInstitutionCode","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"ownerInstitutionCode","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","logical"
"ownerInstitutionCode","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","character"
"ownerInstitutionCode","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"phylum","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","character"
"phylum","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","character"
"phylum","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","character"
"phylum","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","character"
"phylum","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","character"
"phylum","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","character"
"phylum","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","character"
"phylum","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","character"
"phylum","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","character"
"phylum","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","character"
"phylum","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","character"
"phylum","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","character"
"phylum","DarwinCore_2026_06_22_230410_Bell_MN_post2000","character"
"phylum","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","character"
"phylum","DarwinCore_2026_06_22_230410_Bell_MN_year_na","character"
"phylum","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","character"
"phylum","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","logical"
"phylum","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","logical"
"phylum","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","character"
"phylum","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"phylum","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","character"
"phylum","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","character"
"phylum","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"preparations","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","character"
"preparations","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","character"
"preparations","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","character"
"preparations","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","character"
"preparations","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","character"
"preparations","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","character"
"preparations","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","character"
"preparations","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","character"
"preparations","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","logical"
"preparations","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","character"
"preparations","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","character"
"preparations","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","character"
"preparations","DarwinCore_2026_06_22_230410_Bell_MN_post2000","character"
"preparations","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","character"
"preparations","DarwinCore_2026_06_22_230410_Bell_MN_year_na","character"
"preparations","occurrence_data_20260622140939_DarwinCore_WisFlora_MIN_UWGB","character"
"preparations","occurrence_data_20260622143552_DarwinCore_WisFlora_WIS_pre1958","logical"
"preparations","occurrence_data_20260622144330_DarwinCore_WisFlora_WIS_1958_1976","logical"
"preparations","occurrence_data_20260622144555_DarwinCore_WisFlora_WIS_post1976","logical"
"preparations","occurrence_data_20260630112217_DarwinCore_WisFlora_except_MIN_WIS_UWGB","character"
"preparations","occurrences_2026_06_20_233021_DarwinCore_Bell_Atlas_Execept_MIN","character"
"preparations","occurrences_2026_06_22_222501_Consortium_except_UWM_UWSP_WIS_MN","character"
"preparations","occurrences_2026_06_22_222928_DarwinCore_Consortium_UWM_UWSP","character"
"recordedBy","DarwinCore_2026_06_21_212202_Consortium_MN_1946_1990","character"
"recordedBy","DarwinCore_2026_06_21_212202_Consortium_MN_post1990","character"
"recordedBy","DarwinCore_2026_06_21_212202_Consortium_MN_pre1946","character"
"recordedBy","DarwinCore_2026_06_21_212202_Consortium_MN_year_na","character"
"recordedBy","DarwinCore_2026_06_21_220149_Consortium_WIS_1940_1960","character"
"recordedBy","DarwinCore_2026_06_21_220149_Consortium_WIS_1961_1976","character"
"recordedBy","DarwinCore_2026_06_21_220149_Consortium_WIS_1977_2000","character"
"recordedBy","DarwinCore_2026_06_21_220149_Consortium_WIS_post2000","character"
"recordedBy","DarwinCore_2026_06_21_220149_Consortium_WIS_pre1940","character"
"recordedBy","DarwinCore_2026_06_21_220149_Consortium_WIS_year_na","character"
"recordedBy","DarwinCore_2026_06_22_230410_Bell_MN_1946_1985","character"
"recordedBy","DarwinCore_2026_06_22_230410_Bell_MN_1986_2000","character"
"recordedBy","DarwinCore_2026_06_22_230410_Bell_MN_post2000","character"
"recordedBy","DarwinCore_2026_06_22_230410_Bell_MN_pre1946","character"
